unnamed:_0,flow_id,source_ip,source_port,destination_ip,destination_port,protocol,timestamp,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes/s,flow_packets/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets/s,bwd_packets/s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down/up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes/bulk,fwd_avg_packets/bulk,fwd_avg_bulk_rate,bwd_avg_bytes/bulk,bwd_avg_packets/bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,simillarhttp,inbound,label
271667,172.16.0.5-192.168.50.4-652-9271-17,172.16.0.5,652,192.168.50.4,9271,17,2018-11-03 10:01:51.769759,48,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,9541666.666666666,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66666666666,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
82614,192.168.50.6-4.2.2.4-65029-53-17,192.168.50.6,65029,4.2.2.4,53,17,2018-11-03 10:32:52.115651,21161,2,2,66.0,578.0,33.0,33.0,33.0,0.0,289.0,289.0,289.0,0.0,30433.344359907376,189.02698360190917,7053.666666666666,12212.112893898964,21155.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.51349180095455,94.51349180095455,33.0,289.0,135.4,140.21697472132252,19660.8,0,0,0,0,0,0,0,0,1.0,169.25,33.0,289.0,40,0,0,0,0,0,0,2,66,2,578,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
78678,172.16.0.5-192.168.50.4-729-44927-17,172.16.0.5,729,192.168.50.4,44927,17,2018-11-03 10:01:50.976490,48,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,9541666.666666666,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,41666.66666666666,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,-2,0,0,0,0,0,0,2,458,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
7178,172.16.0.5-192.168.50.4-35645-9677-17,172.16.0.5,35645,192.168.50.4,9677,17,2018-11-03 11:01:48.930510,46,2,0,750.0,0.0,375.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,16304347.826086955,43478.260869565216,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,778,0,43478.260869565216,0.0,375.0,375.0,375.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,562.5,375.0,0.0,778,0,0,0,0,0,0,2,750,0,0,-1,-1,1,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
34635,172.16.0.5-192.168.50.4-19466-26973-17,172.16.0.5,19466,192.168.50.4,26973,17,2018-11-03 10:42:58.172569,46,2,0,806.0,0.0,403.0,403.0,403.0,0.0,0.0,0.0,0.0,0.0,17521739.13043478,43478.260869565216,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2125437944,0,43478.260869565216,0.0,403.0,403.0,403.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,604.5,403.0,0.0,-2125437944,0,0,0,0,0,0,2,806,0,0,-1,-1,1,-1062718972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
43508,172.16.0.5-192.168.50.4-901-63746-17,172.16.0.5,901,192.168.50.4,63746,17,2018-11-03 10:29:53.415817,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2125437944,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2125437944,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1062718972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LDAP
137825,172.16.0.5-192.168.50.4-997-1282-17,172.16.0.5,997,192.168.50.4,1282,17,2018-11-03 10:09:05.798894,51,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,8980392.156862745,39215.68627450981,51.0,0.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,39215.68627450981,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,64,0,0,0,0,0,0,2,458,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
98980,172.16.0.5-192.168.50.4-41077-5850-6,172.16.0.5,41077,192.168.50.4,5850,6,2018-11-03 10:30:23.157393,105019,4,2,24.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,342.7951132652187,57.13251887753645,21003.8,46896.07298804453,104894.0,3.0,105019.0,35006.33333333333,60627.5517676026,105013.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,40,38.08834591835763,19.044172959178816,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.0,6.0,6.0,80,0,0,0,0,0,0,4,24,2,12,1024,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LDAP
165491,172.16.0.5-192.168.50.4-818-5302-17,172.16.0.5,818,192.168.50.4,5302,17,2018-11-03 10:09:04.093926,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
108,172.217.10.130-192.168.50.6-443-55549-6,172.217.10.130,443,192.168.50.6,55549,6,2018-11-03 10:31:14.276061,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,466,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
16733,192.168.50.6-224.0.0.252-51884-5355-17,192.168.50.6,51884,224.0.0.252,5355,17,2018-11-03 10:32:40.048541,419330,6,0,132.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,314.7878758972647,14.308539813512033,83866.0,187523.92781855867,419319.0,1.0,419330.0,83866.0,187523.92781855867,419319.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,14.308539813512033,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,25.66666666666667,22.0,0.0,120,0,0,0,0,0,0,6,132,0,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
92985,172.16.0.5-192.168.50.4-9598-56686-17,172.16.0.5,9598,192.168.50.4,56686,17,2018-11-03 10:42:57.194726,1,2,0,878.0,0.0,439.0,439.0,439.0,0.0,0.0,0.0,0.0,0.0,878000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,439.0,439.0,439.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,658.5,439.0,0.0,-2,0,0,0,0,0,0,2,878,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
159335,172.16.0.5-192.168.50.4-984-44618-17,172.16.0.5,984,192.168.50.4,44618,17,2018-11-03 10:09:04.583599,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,28,0,0,0,0,0,0,2,458,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
74436,172.16.0.5-192.168.50.4-39804-49830-17,172.16.0.5,39804,192.168.50.4,49830,17,2018-11-03 11:01:44.035031,216788,6,0,2088.0,0.0,393.0,321.0,348.0,35.08845964131227,0.0,0.0,0.0,0.0,9631.529420447629,27.6768086794472,43357.6,59356.82860716197,109895.0,2.0,216788.0,43357.6,59356.82860716197,109895.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0,27.6768086794472,0.0,321.0,393.0,344.1428571428572,33.61759743263722,1130.1428571428569,0,0,0,0,0,0,0,0,0.0,401.5,348.0,0.0,30,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
91,172.217.10.130-192.168.50.6-443-55543-6,192.168.50.6,55543,172.217.10.130,443,6,2018-11-03 10:31:08.173299,1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
73600,172.16.0.5-192.168.50.4-814-26941-17,172.16.0.5,814,192.168.50.4,26941,17,2018-11-03 10:09:05.011030,49,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,9346938.775510203,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,40816.32653061225,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,64,0,0,0,0,0,0,2,458,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
131543,172.16.0.5-192.168.50.4-648-5015-17,172.16.0.5,648,192.168.50.4,5015,17,2018-11-03 10:01:26.193029,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Portmap
64190,192.168.50.8-104.36.115.113-59923-443-6,192.168.50.8,59923,104.36.115.113,443,6,2018-11-03 10:01:51.202756,40144632,10,10,60.0,60.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.9891916807208494,0.4981986134534749,2112875.368421053,4189565.663037097,10009725.0,0.0,40123356.0,4458150.666666667,5286715.398403578,10030864.0,0.0,40123493.0,4458165.888888889,5286733.213272078,10031025.0,1.0,0,0,0,0,200,200,0.2490993067267374,0.2490993067267374,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0,6.3,6.0,6.0,200,0,0,0,0,0,0,10,60,10,60,16154,4338,9,20,21310.5,127.54737681870752,21442.0,21140.0,10009528.25,140.57352761701034,10009725.0,10009397.0,0,0,BENIGN
387,192.168.50.9-118.163.124.247-50334-443-6,118.163.124.247,443,192.168.50.9,50334,6,2018-11-03 10:48:58.106736,122,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32786.88524590164,40.66666666666667,49.3997300937296,96.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,50.20458146424488,96.0,25.0,0,0,0,0,32,96,8196.721311475409,24590.16393442623,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,35,613,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
15440,172.16.0.5-192.168.50.4-61850-12604-17,172.16.0.5,61850,192.168.50.4,12604,17,2018-11-03 10:34:04.397717,1,2,0,1132.0,0.0,566.0,566.0,566.0,0.0,0.0,0.0,0.0,0.0,1132000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2125437944,0,2000000.0,0.0,566.0,566.0,566.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,849.0,566.0,0.0,-2125437944,0,0,0,0,0,0,2,1132,0,0,-1,-1,1,-1062718972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
7110,172.16.0.5-192.168.50.4-831-13580-17,172.16.0.5,831,192.168.50.4,13580,17,2018-11-03 10:09:01.162843,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
80286,172.16.0.5-192.168.50.4-59330-35531-17,172.16.0.5,59330,192.168.50.4,35531,17,2018-11-03 11:01:49.850583,220465,6,0,2088.0,0.0,393.0,321.0,348.0,35.08845964131227,0.0,0.0,0.0,0.0,9470.89107114508,27.21520422742839,44093.0,60363.92635092585,111755.0,2.0,220465.0,44093.0,60363.92635092585,111755.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,27.215204227428387,0.0,321.0,393.0,344.1428571428572,33.61759743263722,1130.1428571428569,0,0,0,0,0,0,0,0,0.0,401.5,348.0,0.0,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
91971,192.168.10.50-192.168.50.8-22-60207-6,192.168.50.8,60207,192.168.10.50,22,6,2018-11-03 10:30:53.958229,9012876,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657142514775528,1802575.2,2686388.676131341,6005971.0,2.0,9012876.0,1802575.2,2686388.676131341,6005971.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,0,0.6657142514775528,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,184,0,0,0,0,0,0,6,0,0,0,8192,-1,0,28,3006903.0,0.0,3006903.0,3006903.0,6005971.0,0.0,6005971.0,6005971.0,0,1,BENIGN
7844,172.16.0.5-192.168.50.4-16687-3851-17,172.16.0.5,16687,192.168.50.4,3851,17,2018-11-03 10:42:57.902772,1,2,0,900.0,0.0,450.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,900000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2000000.0,0.0,450.0,450.0,450.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,675.0,450.0,0.0,0,0,0,0,0,0,0,2,900,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
143146,172.16.0.5-192.168.50.4-973-48901-17,172.16.0.5,973,192.168.50.4,48901,17,2018-11-03 10:09:02.758595,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,64,0,0,0,0,0,0,2,458,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
103881,172.16.0.5-192.168.50.4-895-34036-17,172.16.0.5,895,192.168.50.4,34036,17,2018-11-03 10:29:52.624494,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LDAP
82021,172.16.0.5-192.168.50.4-44939-20812-17,172.16.0.5,44939,192.168.50.4,20812,17,2018-11-03 10:52:46.422279,107611,4,0,1398.0,0.0,369.0,330.0,349.5,22.516660498395403,0.0,0.0,0.0,0.0,12991.236955329843,37.17092118835435,35870.33333333333,62126.64174356549,107608.0,1.0,107611.0,35870.33333333333,62126.64174356549,107608.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,37.17092118835435,0.0,330.0,369.0,345.6,21.36117974270148,456.3,0,0,0,0,0,0,0,0,0.0,432.0,349.5,0.0,80,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
241446,172.16.0.5-192.168.50.4-812-45287-17,172.16.0.5,812,192.168.50.4,45287,17,2018-11-03 10:01:54.926561,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
169343,192.168.50.6-4.2.2.4-58465-53-17,192.168.50.6,58465,4.2.2.4,53,17,2018-11-03 09:36:27.347397,20651,2,2,82.0,204.0,41.0,41.0,41.0,0.0,102.0,102.0,102.0,0.0,13849.20827078592,193.69522057043244,6883.666666666666,11920.262343309954,20648.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.84761028521622,96.84761028521622,41.0,102.0,65.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,81.75,41.0,102.0,40,0,0,0,0,0,0,2,82,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
733,172.217.1.2-192.168.50.9-443-56286-6,192.168.50.9,56286,172.217.1.2,443,6,2018-11-03 10:50:48.514279,207,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,594202.8985507246,19323.671497584543,69.0,115.18246394308468,202.0,2.0,207.0,69.0,115.18246394308468,202.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,128,0,19323.671497584543,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,128,0,0,0,0,0,0,4,123,0,0,385,-1,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
62938,192.168.50.8-4.2.2.4-53845-53-17,192.168.50.8,53845,4.2.2.4,53,17,2018-11-03 09:33:55.888530,20871,2,2,94.0,264.0,47.0,47.0,47.0,0.0,132.0,132.0,132.0,0.0,17152.987398783,191.65349048919552,6957.0,12045.547351615036,20866.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,95.82674524459776,95.82674524459776,47.0,132.0,81.0,46.55641738793912,2167.5,0,0,0,0,0,0,0,0,1.0,101.25,47.0,132.0,64,0,0,0,0,0,0,2,94,2,264,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
74566,172.16.0.5-192.168.50.4-28075-28075-6,172.16.0.5,28075,192.168.50.4,28075,6,2018-11-03 11:36:31.265496,11389052,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.1072868927106487,0.3512144821184415,3796350.666666667,6575471.37198926,11389051.0,0.0,11389052.0,3796350.666666667,6575471.37198926,11389051.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.3512144821184415,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,5840,-1,3,20,1.0,0.0,1.0,1.0,11389051.0,0.0,11389051.0,11389051.0,0,1,Syn
75057,172.16.0.5-192.168.50.4-648-65323-17,172.16.0.5,648,192.168.50.4,65323,17,2018-11-03 10:01:26.660939,1,2,0,422.0,0.0,211.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,422000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,211.0,211.0,211.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,316.5,211.0,0.0,16,0,0,0,0,0,0,2,422,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Portmap
20071,172.16.0.5-192.168.50.4-12288-21852-17,172.16.0.5,12288,192.168.50.4,21852,17,2018-11-03 10:42:57.467758,1,2,0,862.0,0.0,431.0,431.0,431.0,0.0,0.0,0.0,0.0,0.0,862000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,431.0,431.0,431.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,646.5,431.0,0.0,-2,0,0,0,0,0,0,2,862,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
29870,172.16.0.5-192.168.50.4-47309-47410-17,172.16.0.5,47309,192.168.50.4,47410,17,2018-11-03 11:01:44.389103,988603,20,0,7242.0,0.0,401.0,321.0,362.1,30.127623275169363,0.0,0.0,0.0,0.0,7325.488593500121,20.230567781000055,52031.73684210528,56346.56306470412,110689.0,0.0,988603.0,52031.73684210528,56346.56306470412,110689.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,20.23056778100005,0.0,321.0,401.0,360.1428571428572,30.703885282298888,942.7285714285706,0,0,0,0,0,0,0,0,0.0,378.15,362.1,0.0,160,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
114275,172.16.0.5-192.168.50.4-637-51604-17,172.16.0.5,637,192.168.50.4,51604,17,2018-11-03 10:29:52.233638,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LDAP
146716,172.16.0.5-192.168.50.4-790-42474-17,172.16.0.5,790,192.168.50.4,42474,17,2018-11-03 10:09:01.230685,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
95982,192.168.50.6-4.2.2.4-52522-53-17,192.168.50.6,52522,4.2.2.4,53,17,2018-11-03 10:31:38.550573,20809,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14416.838867797587,192.22451823730117,6936.333333333334,12010.617691581616,20805.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,96.11225911865056,96.11225911865056,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
